2025-07-17 21:45:27.054 | INFO     | core.object_detector:__init__:33 - Object detector initialized on cpu
2025-07-18 00:26:54.055 | INFO     | __main__:main:211 - VisionGuide AI is running. Press 'q' to quit.
2025-07-18 00:27:57.851 | INFO     | __main__:main:218 - Received interrupt signal
2025-07-18 00:27:58.450 | INFO     | __main__:stop_camera:62 - Camera stopped
2025-07-18 00:27:58.450 | INFO     | core.audio_processor:stop:212 - Audio processor stopped
2025-07-18 00:27:58.452 | INFO     | __main__:stop:184 - VisionGuide AI stopped
2025-07-18 00:27:58.452 | INFO     | __main__:main:223 - VisionGuide AI shutdown complete
2025-07-18 00:29:08.739 | INFO     | core.object_detector:__init__:33 - Object detector initialized on cpu
2025-07-18 00:29:18.360 | INFO     | core.depth_estimator:_load_model:63 - Depth estimation model loaded: MiDaS_small
2025-07-18 00:29:19.247 | INFO     | core.audio_processor:_initialize_tts:81 - TTS engine initialized successfully
2025-07-18 00:29:21.387 | INFO     | core.audio_processor:_initialize_speech_recognition:94 - Speech recognition initialized
2025-07-18 00:29:21.387 | INFO     | core.audio_processor:__init__:63 - Audio processor initialized
2025-07-18 00:29:21.403 | WARNING  | core.object_detector:__init__:175 - Face recognition module not available - skipping face recognition features
2025-07-18 00:29:21.405 | INFO     | __main__:__init__:36 - VisionGuide AI initialized successfully
2025-07-18 00:29:22.004 | INFO     | __main__:start_camera:50 - Camera started successfully
2025-07-18 00:29:22.004 | INFO     | __main__:start:164 - VisionGuide AI started
2025-07-18 00:29:22.004 | INFO     | __main__:main:211 - VisionGuide AI is running. Press 'q' to quit.
2025-07-18 00:30:39.771 | INFO     | __main__:main:218 - Received interrupt signal
2025-07-18 00:30:40.852 | INFO     | __main__:stop_camera:62 - Camera stopped
2025-07-18 00:30:40.854 | INFO     | core.audio_processor:stop:212 - Audio processor stopped
2025-07-18 00:30:40.855 | INFO     | __main__:stop:184 - VisionGuide AI stopped
2025-07-18 00:30:40.856 | INFO     | __main__:main:223 - VisionGuide AI shutdown complete
2025-07-18 00:55:15.006 | INFO     | core.object_detector:__init__:33 - Object detector initialized on cpu
2025-07-18 00:55:25.207 | INFO     | core.depth_estimator:_load_model:63 - Depth estimation model loaded: MiDaS_small
2025-07-18 00:55:26.575 | INFO     | core.audio_processor:_initialize_tts:81 - TTS engine initialized successfully
2025-07-18 00:55:29.360 | INFO     | core.audio_processor:_initialize_speech_recognition:94 - Speech recognition initialized
2025-07-18 00:55:29.360 | INFO     | core.audio_processor:__init__:63 - Audio processor initialized
2025-07-18 00:55:29.360 | WARNING  | core.object_detector:__init__:175 - Face recognition module not available - skipping face recognition features
2025-07-18 00:55:29.360 | INFO     | __main__:__init__:37 - VisionGuide AI initialized successfully
2025-07-18 00:55:30.094 | INFO     | __main__:start_camera:51 - Camera started successfully
2025-07-18 00:55:30.094 | INFO     | core.audio_processor:_listen_for_commands:216 - Voice command listener started
2025-07-18 00:55:30.094 | INFO     | core.audio_processor:start:196 - Audio processor started
2025-07-18 00:55:30.094 | INFO     | __main__:start:195 - VisionGuide AI started
2025-07-18 00:55:30.094 | INFO     | __main__:main:256 - VisionGuide AI is running. Press 'q' to quit.
2025-07-18 00:55:31.253 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:55:33.332 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:55:33.737 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:55:34.270 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:55:36.663 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:55:38.499 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 00:55:39.468 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:55:39.631 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:55:42.810 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:55:42.903 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 00:55:43.955 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:55:46.019 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:55:46.042 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:55:46.957 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:55:49.041 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:55:50.002 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 00:55:51.019 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:55:52.152 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps Ahead: person.
2025-07-18 00:55:53.103 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:55:54.053 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:55:55.391 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see person and bottle. person is closest at 0.7 steps bottle is furthest at 0.7 steps.
2025-07-18 00:55:56.690 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 00:55:57.768 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:55:58.637 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps Ahead: person.
2025-07-18 00:55:59.850 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:56:00.769 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:56:01.737 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps Ahead: person.
2025-07-18 00:56:02.868 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:56:03.782 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:56:04.850 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:56:05.865 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:56:06.891 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:56:07.905 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see person and bottle. person is closest at 0.7 steps bottle is furthest at 0.7 steps.
2025-07-18 00:56:08.985 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:56:09.955 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:56:11.056 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps Ahead: person.
2025-07-18 00:56:14.203 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:56:14.358 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 00:56:15.354 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:56:17.273 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps Ahead: person.
2025-07-18 00:56:18.765 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 00:56:19.785 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:56:20.423 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see person and cell phone. person is closest at 0.7 steps cell phone is furthest at 0.7 steps.
2025-07-18 00:56:21.863 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:56:22.778 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:56:23.527 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see person and cell phone. person is closest at 0.7 steps cell phone is furthest at 0.7 steps.
2025-07-18 00:56:24.864 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:56:25.761 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:56:26.595 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:56:27.858 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:56:28.792 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:56:29.780 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:56:31.228 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 00:56:32.223 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:56:32.831 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:56:34.310 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:56:35.218 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:56:35.979 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see person and bowl. person is closest at 0.7 steps bowl is furthest at 0.7 steps.
2025-07-18 00:56:37.296 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:56:38.239 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:56:39.200 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:56:40.320 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:56:41.210 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:56:42.319 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps Ahead: person.
2025-07-18 00:56:43.999 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:56:44.887 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:56:45.466 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps Ahead: person.
2025-07-18 00:56:48.506 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:56:49.150 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 00:56:50.159 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:56:51.543 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:56:52.243 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:56:53.167 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:56:54.588 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps Ahead: person.
2025-07-18 00:56:55.252 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:56:56.164 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:56:57.807 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:56:58.245 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:56:59.110 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:57:01.004 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps Ahead: person.
2025-07-18 00:57:03.695 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 00:57:04.095 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:57:04.749 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:57:06.845 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:57:07.120 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:57:07.750 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:57:10.287 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:57:10.909 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 00:57:11.970 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:57:13.457 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:57:14.067 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:57:15.225 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:57:16.667 | INFO     | __main__:run_detection_loop:135 - Audio description: You are in a indoor environment. I can see a toilet. toilet is closest at 0.7 steps On your right: toilet.
2025-07-18 00:57:18.034 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 00:57:19.100 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:57:19.671 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:57:21.208 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:57:22.253 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:57:22.686 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:57:24.337 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:57:25.291 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:57:25.819 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:57:27.378 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:57:28.316 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:57:28.816 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a bowl. bowl is closest at 0.7 steps On your right: bowl.
2025-07-18 00:57:30.399 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:57:31.311 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:57:31.927 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:57:33.402 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:57:34.316 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:57:35.091 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:57:36.402 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:57:37.316 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:57:38.064 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:57:40.332 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 00:57:41.035 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:57:41.332 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:57:43.414 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:57:44.271 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:57:44.356 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:57:46.439 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:57:47.332 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:57:47.431 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:57:49.511 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:57:50.429 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:57:50.554 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:57:53.118 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:57:53.723 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:57:54.035 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:57:56.105 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:57:56.867 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:57:56.998 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:57:59.599 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 00:57:59.969 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:58:00.615 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:58:02.701 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:58:03.046 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:58:03.584 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:58:05.651 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:58:06.215 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:58:06.556 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:58:08.637 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:58:09.204 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:58:09.551 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:58:11.616 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:58:12.304 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:58:12.519 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:58:15.167 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 00:58:15.395 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:58:16.271 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:58:18.356 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:58:18.483 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:58:19.271 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:58:21.580 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:58:22.134 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 00:58:23.012 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:58:24.697 | INFO     | __main__:run_detection_loop:135 - Audio description: .
2025-07-18 00:58:25.090 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:58:25.982 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:58:27.802 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:58:28.068 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:58:28.951 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:58:32.241 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 00:58:32.575 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 00:58:33.619 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 00:58:33.859 | INFO     | __main__:run_detection_loop:159 - Quit key pressed
2025-07-18 00:58:34.602 | INFO     | __main__:stop_camera:63 - Camera stopped
2025-07-18 00:58:36.360 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 00:58:36.361 | INFO     | core.audio_processor:_listen_for_commands:247 - Voice command listener stopped
2025-07-18 00:58:37.622 | INFO     | core.audio_processor:stop:212 - Audio processor stopped
2025-07-18 00:58:37.639 | INFO     | __main__:stop:216 - VisionGuide AI stopped
2025-07-18 00:58:37.640 | INFO     | __main__:main:274 - VisionGuide AI shutdown complete
2025-07-18 01:01:46.455 | INFO     | core.object_detector:__init__:33 - Object detector initialized on cpu
2025-07-18 01:01:55.427 | INFO     | core.depth_estimator:_load_model:63 - Depth estimation model loaded: MiDaS_small
2025-07-18 01:01:56.293 | INFO     | core.audio_processor:_initialize_tts:81 - TTS engine initialized successfully
2025-07-18 01:01:58.440 | INFO     | core.audio_processor:_initialize_speech_recognition:94 - Speech recognition initialized
2025-07-18 01:01:58.440 | INFO     | core.audio_processor:__init__:63 - Audio processor initialized
2025-07-18 01:01:58.440 | WARNING  | core.object_detector:__init__:175 - Face recognition module not available - skipping face recognition features
2025-07-18 01:01:58.440 | INFO     | __main__:__init__:37 - VisionGuide AI initialized successfully
2025-07-18 01:01:59.103 | INFO     | __main__:start_camera:51 - Camera started successfully
2025-07-18 01:01:59.103 | INFO     | core.audio_processor:_listen_for_commands:216 - Voice command listener started
2025-07-18 01:01:59.103 | INFO     | core.audio_processor:start:196 - Audio processor started
2025-07-18 01:01:59.103 | INFO     | __main__:start:195 - VisionGuide AI started
2025-07-18 01:01:59.109 | INFO     | __main__:main:256 - VisionGuide AI is running. Press 'q' to quit.
2025-07-18 01:02:00.051 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 01:02:02.132 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 01:02:02.701 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:02:03.018 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 01:02:05.826 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:02:06.250 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 01:02:07.243 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 01:02:08.754 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:02:10.496 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 01:02:11.659 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 01:02:11.904 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:02:13.744 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 01:02:14.634 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 01:02:15.201 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see person and bottle. person is closest at 0.7 steps bottle is furthest at 0.7 steps.
2025-07-18 01:02:16.718 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 01:02:17.667 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 01:02:18.243 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see person and bottle. person is closest at 0.7 steps bottle is furthest at 0.7 steps.
2025-07-18 01:02:20.512 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 01:02:21.281 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a bottle. bottle is closest at 0.7 steps On your right: bottle.
2025-07-18 01:02:21.434 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 01:02:23.521 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 01:02:24.393 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a bottle. bottle is closest at 0.7 steps Ahead: bottle.
2025-07-18 01:02:24.430 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 01:02:27.552 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a bottle. bottle is closest at 0.7 steps Ahead: bottle.
2025-07-18 01:02:28.916 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 01:02:29.886 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 01:02:30.676 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a bottle. bottle is closest at 0.7 steps On your left: bottle.
2025-07-18 01:02:31.981 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 01:02:32.952 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 01:02:33.759 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a bottle. bottle is closest at 0.7 steps Ahead: bottle.
2025-07-18 01:02:35.042 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 01:02:35.977 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 01:02:36.867 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:02:38.059 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 01:02:39.042 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 01:02:40.076 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:02:41.951 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 01:02:42.892 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 01:02:43.066 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:02:46.061 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:02:46.187 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 01:02:47.252 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 01:02:49.102 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:02:50.459 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 01:02:51.428 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
